,created_at_date,search_query,searches,users
4375,2022-10-31,e184ph40,100,73
4376,2022-10-31,e321mx750,92,49
4377,2022-10-31,e354yp777,5,3
4378,2022-10-31,e419ac11,11,9
4379,2022-10-31,e426kh98,17,11
4380,2022-10-31,e557ox750,1,1
4381,2022-10-31,e582ob154,6,2
4382,2022-10-31,e839bh150,60,41
4383,2022-10-31,e923mo03,21,18
4384,2022-10-31,e945yy163,1,1
4385,2022-10-31,e954yh154,22,15
4386,2022-10-31,e985et124,45,34
4387,2022-10-31,h003ek178,35,35
4388,2022-10-31,h081ty93,84,72
4389,2022-10-31,h191yo26,370,322
4390,2022-10-31,h227kx62,43,25
4391,2022-10-31,h605ht102,33,6
4392,2022-10-31,h795ek47,13,13
4393,2022-10-31,k090mo777,2,2
4394,2022-10-31,k118ek18,30,9
4395,2022-10-31,k140hm198,66,46
4396,2022-10-31,k426ek199,161,118
4397,2022-10-31,k484kh98,7,6
4398,2022-10-31,k560bp799,59,26
4399,2022-10-31,k666op178,43,33
4400,2022-10-31,k725xc73,1,1
4401,2022-10-31,k784cy98,223,122
4402,2022-10-31,k828oh24,31,25
4403,2022-10-31,k894co178,5,5
4404,2022-10-31,m044hx777,27,20
4405,2022-10-31,m048pk198,16,16
4406,2022-10-31,m054yk47,111,58
4407,2022-10-31,m129ht98,30,24
4408,2022-10-31,m244ck38,20,15
4409,2022-10-31,m250op68,97,82
4410,2022-10-31,m260kh18,2,2
4411,2022-10-31,m460ho197,6,6
4412,2022-10-31,m482ke97,27,21
4413,2022-10-31,m629hb98,103,68
4414,2022-10-31,m663hx198,8,3
4415,2022-10-31,m666ka98,418,314
4416,2022-10-31,m707mm78,96,59
4417,2022-10-31,m719ep152,112,45
4418,2022-10-31,m973by78,47,39
4419,2022-10-31,o007my790,3,3
4420,2022-10-31,o219ty198,600,458
4421,2022-10-31,o312hk799,2,1
4422,2022-10-31,o386bt40,2,2
4423,2022-10-31,o543mc174,7,7
4424,2022-10-31,o581kp761,7,6
4425,2022-10-31,o658po799,4,4
4426,2022-10-31,o783bh790,1410,1016
4427,2022-10-31,o969am198,272,204
4428,2022-10-31,p176hh198,8,8
4429,2022-10-31,p282oe198,339,279
4430,2022-10-31,p423cp74,13,13
4431,2022-10-31,p444ky777,5937,4404
4432,2022-10-31,p536kh761,10,10
4433,2022-10-31,p556to799,25,20
4434,2022-10-31,p745hb198,38,28
4435,2022-10-31,p745mh102,189,148
4436,2022-10-31,p803ee56,3,3
4437,2022-10-31,t146yc56,981,668
4438,2022-10-31,t190yp98,2538,1933
4439,2022-10-31,t287at177,21,20
4440,2022-10-31,t522mm797,423,325
4441,2022-10-31,t531ka77,11,8
4442,2022-10-31,t532ey797,78,20
4443,2022-10-31,t621bc39,116,75
4444,2022-10-31,t790ek761,11,6
4445,2022-10-31,t834kx124,3,1
4446,2022-10-31,t949kt78,33,20
4447,2022-10-31,x035em193,35,8
4448,2022-10-31,x085ee98,61,42
4449,2022-10-31,x242ay797,19,13
4450,2022-10-31,x302ce98,13,7
4451,2022-10-31,x304ak152,8,6
4452,2022-10-31,x444bc197,391,318
4453,2022-10-31,x630om161,16,14
4454,2022-10-31,x645ph177,20,19
4455,2022-10-31,x920mb56,8,6
4456,2022-10-31,x922mm56,4,3
4457,2022-10-31,x947yk174,24,14
4458,2022-10-31,y090oe26,380,284
4459,2022-10-31,y150op77,3,3
4460,2022-10-31,y455co750,36,29
4461,2022-10-31,y534ce24,22,20
4462,2022-10-31,y535ao47,72,47
4463,2022-10-31,y685yx174,38,9
4464,2022-10-31,y769aa178,32,27
4465,2022-11-01,a011ko790,2,2
4466,2022-11-01,a019pp186,19,16
4467,2022-11-01,a201ah761,26,8
4468,2022-11-01,a261ab198,68,55
4469,2022-11-01,a307hk156,6,3
4470,2022-11-01,a325bt198,15,11
4471,2022-11-01,a388xh122,46,30
4472,2022-11-01,a474ka159,3,3
4473,2022-11-01,a637bb178,106,66
4474,2022-11-01,a642ab136,14,1
4475,2022-11-01,a713bx790,189,164
4476,2022-11-01,a714ht38,1484,878
4477,2022-11-01,a894ep152,6,6
4478,2022-11-01,a988ao54,20,19
4479,2022-11-01,b144kh198,88,52
4480,2022-11-01,b144ko147,11,6
4481,2022-11-01,b166pe750,68,51
4482,2022-11-01,b306ab797,156,131
4483,2022-11-01,b450yk24,7,6
4484,2022-11-01,b772ay05,2,2
4485,2022-11-01,b795mc156,5,5
4486,2022-11-01,b944hx190,601,249
4487,2022-11-01,c025ex797,96,48
4488,2022-11-01,c060cp78,19,8
4489,2022-11-01,c491ab797,35,13
4490,2022-11-01,c579bc154,17,11
4491,2022-11-01,c610pp39,436,369
4492,2022-11-01,c815mp09,161,103
4493,2022-11-01,c830bm797,9,9
4494,2022-11-01,c982ec150,33,4
4495,2022-11-01,e015mt51,35,12
4496,2022-11-01,e100pe61,6,6
4497,2022-11-01,e184ph40,84,66
4498,2022-11-01,e321mx750,52,42
4499,2022-11-01,e354yp777,1,1
4500,2022-11-01,e419ac11,7,7
4501,2022-11-01,e426kh98,32,16
4502,2022-11-01,e557ox750,1,1
4503,2022-11-01,e582ob154,3,3
4504,2022-11-01,e839bh150,40,39
4505,2022-11-01,e923mo03,7,7
4506,2022-11-01,e945yy163,2,2
4507,2022-11-01,e954yh154,14,14
4508,2022-11-01,e985et124,28,25
4509,2022-11-01,h003ek178,29,27
4510,2022-11-01,h081ty93,102,63
4511,2022-11-01,h191yo26,319,245
4512,2022-11-01,h227kx62,38,28
4513,2022-11-01,h605ht102,38,17
4514,2022-11-01,h795ek47,17,16
4515,2022-11-01,k090mo777,2,2
4516,2022-11-01,k118ek18,36,10
4517,2022-11-01,k140hm198,82,53
4518,2022-11-01,k426ek199,44,29
4519,2022-11-01,k484kh98,1,1
4520,2022-11-01,k560bp799,50,18
4521,2022-11-01,k666op178,9,9
4522,2022-11-01,k684mx150,1,1
4523,2022-11-01,k725xc73,4,3
4524,2022-11-01,k784cy98,163,93
4525,2022-11-01,k828oh24,20,19
4526,2022-11-01,k894co178,1,1
4527,2022-11-01,m044hx777,17,13
4528,2022-11-01,m048pk198,11,10
4529,2022-11-01,m054yk47,84,50
4530,2022-11-01,m129ht98,15,15
4531,2022-11-01,m244ck38,13,13
4532,2022-11-01,m250op68,77,65
4533,2022-11-01,m260kh18,1,1
4534,2022-11-01,m460ho197,4,4
4535,2022-11-01,m482ke97,17,16
4536,2022-11-01,m629hb98,25,22
4537,2022-11-01,m663hx198,29,14
4538,2022-11-01,m666ka98,369,273
4539,2022-11-01,m707mm78,154,119
4540,2022-11-01,m719ep152,92,33
4541,2022-11-01,m973by78,41,27
4542,2022-11-01,o007my790,3,2
4543,2022-11-01,o190yo177,2,1
4544,2022-11-01,o219ty198,431,295
4545,2022-11-01,o312hk799,158,128
4546,2022-11-01,o386bt40,1,1
4547,2022-11-01,o543mc174,13,10
4548,2022-11-01,o581kp761,2,2
4549,2022-11-01,o658po799,4,4
4550,2022-11-01,o783bh790,1063,795
4551,2022-11-01,o969am198,144,109
4552,2022-11-01,p176hh198,9,9
4553,2022-11-01,p282oe198,424,355
4554,2022-11-01,p423cp74,12,10
4555,2022-11-01,p444ky777,4746,3502
4556,2022-11-01,p536kh761,5,4
4557,2022-11-01,p556to799,27,18
4558,2022-11-01,p745hb198,37,34
4559,2022-11-01,p745mh102,125,98
4560,2022-11-01,p803ee56,10,8
4561,2022-11-01,t146yc56,886,625
4562,2022-11-01,t190yp98,769,586
4563,2022-11-01,t287at177,13,12
4564,2022-11-01,t522mm797,214,144
4565,2022-11-01,t531ka77,10,10
4566,2022-11-01,t532ey797,70,13
4567,2022-11-01,t621bc39,92,63
4568,2022-11-01,t790ek761,6,5
4569,2022-11-01,t834kx124,2,2
4570,2022-11-01,t949kt78,29,18
4571,2022-11-01,x035em193,28,7
4572,2022-11-01,x085ee98,57,45
4573,2022-11-01,x242ay797,24,18
4574,2022-11-01,x302ce98,9,9
4575,2022-11-01,x304ak152,1,1
4576,2022-11-01,x444bc197,255,207
4577,2022-11-01,x630om161,15,15
4578,2022-11-01,x645ph177,29,24
4579,2022-11-01,x920mb56,5,4
4580,2022-11-01,x922mm56,3,2
4581,2022-11-01,x947yk174,21,16
4582,2022-11-01,y090oe26,328,257
4583,2022-11-01,y150op77,2,2
4584,2022-11-01,y199yc777,1,1
4585,2022-11-01,y455co750,27,20
4586,2022-11-01,y534ce24,19,17
4587,2022-11-01,y535ao47,54,37
4588,2022-11-01,y685yx174,32,10
4589,2022-11-01,y769aa178,40,33
4590,2022-11-02,a011ko790,4,4
4591,2022-11-02,a019pp186,19,15
4592,2022-11-02,a201ah761,31,6
4593,2022-11-02,a261ab198,52,43
4594,2022-11-02,a307hk156,2,2
4595,2022-11-02,a325bt198,16,15
4596,2022-11-02,a388xh122,40,34
4597,2022-11-02,a474ka159,2,2
4598,2022-11-02,a637bb178,114,70
4599,2022-11-02,a642ab136,1,1
4600,2022-11-02,a713bx790,179,156
4601,2022-11-02,a714ht38,1431,874
4602,2022-11-02,a894ep152,4,4
4603,2022-11-02,a988ao54,26,26
4604,2022-11-02,b144kh198,96,58
4605,2022-11-02,b144ko147,6,5
4606,2022-11-02,b166pe750,59,52
4607,2022-11-02,b306ab797,135,108
4608,2022-11-02,b450yk24,11,10
4609,2022-11-02,b795mc156,10,5
4610,2022-11-02,b944hx190,410,186
4611,2022-11-02,c025ex797,69,42
4612,2022-11-02,c060cp78,13,12
4613,2022-11-02,c491ab797,44,12
4614,2022-11-02,c579bc154,5,5
4615,2022-11-02,c610pp39,379,307
4616,2022-11-02,c815mp09,146,96
4617,2022-11-02,c830bm797,12,12
4618,2022-11-02,c982ec150,28,2
4619,2022-11-02,e015mt51,31,16
4620,2022-11-02,e040xk196,1,1
4621,2022-11-02,e100pe61,3,3
4622,2022-11-02,e184ph40,73,63
4623,2022-11-02,e321mx750,56,41
4624,2022-11-02,e354yp777,2,1
4625,2022-11-02,e419ac11,7,7
4626,2022-11-02,e426kh98,15,12
4627,2022-11-02,e557ox750,1,1
4628,2022-11-02,e582ob154,1,1
4629,2022-11-02,e839bh150,38,29
4630,2022-11-02,e923mo03,6,6
4631,2022-11-02,e954yh154,13,12
4632,2022-11-02,e985et124,27,20
4633,2022-11-02,h003ek178,37,25
4634,2022-11-02,h081ty93,92,64
4635,2022-11-02,h191yo26,291,247
4636,2022-11-02,h227kx62,41,31
4637,2022-11-02,h605ht102,43,8
4638,2022-11-02,h795ek47,13,11
4639,2022-11-02,k090mo777,2,2
4640,2022-11-02,k118ek18,31,3
4641,2022-11-02,k140hm198,75,48
4642,2022-11-02,k426ek199,30,28
4643,2022-11-02,k484kh98,3,3
4644,2022-11-02,k560bp799,44,16
4645,2022-11-02,k666op178,26,10
4646,2022-11-02,k684mx150,2,2
4647,2022-11-02,k725xc73,2,2
4648,2022-11-02,k784cy98,169,70
4649,2022-11-02,k828oh24,13,9
4650,2022-11-02,k894co178,10,9
4651,2022-11-02,m044hx777,17,16
4652,2022-11-02,m048pk198,3,3
4653,2022-11-02,m054yk47,68,41
4654,2022-11-02,m129ht98,36,24
4655,2022-11-02,m244ck38,26,17
4656,2022-11-02,m250op68,73,61
4657,2022-11-02,m460ho197,9,8
4658,2022-11-02,m482ke97,13,12
4659,2022-11-02,m629hb98,29,13
4660,2022-11-02,m663hx198,149,108
4661,2022-11-02,m666ka98,416,306
4662,2022-11-02,m707mm78,94,65
4663,2022-11-02,m719ep152,80,24
4664,2022-11-02,m973by78,38,24
4665,2022-11-02,o007my790,1,1
4666,2022-11-02,o219ty198,447,307
4667,2022-11-02,o312hk799,242,178
4668,2022-11-02,o543mc174,5,5
4669,2022-11-02,o581kp761,1,1
4670,2022-11-02,o658po799,1,1
4671,2022-11-02,o783bh790,1120,768
4672,2022-11-02,o969am198,85,67
4673,2022-11-02,p176hh198,10,9
4674,2022-11-02,p282oe198,387,317
4675,2022-11-02,p423cp74,8,8
4676,2022-11-02,p444ky777,4239,3209
4677,2022-11-02,p536kh761,9,7
4678,2022-11-02,p556to799,27,23
4679,2022-11-02,p745hb198,20,18
4680,2022-11-02,p745mh102,139,108
4681,2022-11-02,p803ee56,6,6
4682,2022-11-02,t146yc56,898,630
4683,2022-11-02,t190yp98,461,358
4684,2022-11-02,t287at177,11,10
4685,2022-11-02,t522mm797,216,129
4686,2022-11-02,t531ka77,11,8
4687,2022-11-02,t532ey797,52,13
4688,2022-11-02,t621bc39,69,45
4689,2022-11-02,t790ek761,8,7
4690,2022-11-02,t834kx124,1,1
4691,2022-11-02,t949kt78,19,12
4692,2022-11-02,x035em193,19,6
4693,2022-11-02,x085ee98,39,35
4694,2022-11-02,x242ay797,20,11
4695,2022-11-02,x302ce98,15,8
4696,2022-11-02,x304ak152,5,5
4697,2022-11-02,x444bc197,245,196
4698,2022-11-02,x630om161,10,10
4699,2022-11-02,x645ph177,36,31
4700,2022-11-02,x920mb56,8,6
4701,2022-11-02,x922mm56,4,4
4702,2022-11-02,x947yk174,22,11
4703,2022-11-02,y090oe26,325,252
4704,2022-11-02,y150op77,1,1
4705,2022-11-02,y455co750,43,36
4706,2022-11-02,y534ce24,14,10
4707,2022-11-02,y535ao47,49,27
4708,2022-11-02,y685yx174,33,3
4709,2022-11-02,y769aa178,38,31
4710,2022-11-03,a011ko790,12,7
4711,2022-11-03,a019pp186,19,14
4712,2022-11-03,a201ah761,25,4
4713,2022-11-03,a261ab198,57,43
4714,2022-11-03,a325bt198,16,15
4715,2022-11-03,a388xh122,37,27
4716,2022-11-03,a474ka159,3,2
4717,2022-11-03,a637bb178,108,65
4718,2022-11-03,a713bx790,217,191
4719,2022-11-03,a714ht38,1387,868
4720,2022-11-03,a894ep152,6,5
4721,2022-11-03,a988ao54,25,25
4722,2022-11-03,b144kh198,77,48
4723,2022-11-03,b144ko147,17,5
4724,2022-11-03,b166pe750,70,47
4725,2022-11-03,b306ab797,136,105
4726,2022-11-03,b450yk24,5,5
4727,2022-11-03,b666mp66,4,2
4728,2022-11-03,b795mc156,11,3
4729,2022-11-03,b944hx190,367,191
4730,2022-11-03,c025ex797,71,36
4731,2022-11-03,c060cp78,18,15
4732,2022-11-03,c491ab797,31,5
4733,2022-11-03,c579bc154,14,12
4734,2022-11-03,c610pp39,343,292
4735,2022-11-03,c815mp09,126,93
4736,2022-11-03,c830bm797,5,5
4737,2022-11-03,c982ec150,35,4
4738,2022-11-03,e015mt51,21,19
4739,2022-11-03,e040xk196,2,2
4740,2022-11-03,e100pe61,8,7
4741,2022-11-03,e184ph40,99,87
4742,2022-11-03,e321mx750,46,24
4743,2022-11-03,e354yp777,1,1
4744,2022-11-03,e419ac11,7,6
4745,2022-11-03,e426kh98,18,16
4746,2022-11-03,e557ox750,2,1
4747,2022-11-03,e582ob154,3,3
4748,2022-11-03,e839bh150,53,38
4749,2022-11-03,e923mo03,5,5
4750,2022-11-03,e954yh154,16,12
4751,2022-11-03,e985et124,16,16
4752,2022-11-03,h003ek178,24,24
4753,2022-11-03,h081ty93,82,63
4754,2022-11-03,h191yo26,267,229
4755,2022-11-03,h227kx62,38,27
4756,2022-11-03,h605ht102,41,12
4757,2022-11-03,h795ek47,15,13
4758,2022-11-03,k090mo777,1,1
4759,2022-11-03,k118ek18,39,9
4760,2022-11-03,k140hm198,91,50
4761,2022-11-03,k426ek199,14,14
4762,2022-11-03,k484kh98,8,5
4763,2022-11-03,k560bp799,48,18
4764,2022-11-03,k666op178,37,13
4765,2022-11-03,k725xc73,5,4
4766,2022-11-03,k784cy98,144,78
4767,2022-11-03,k828oh24,17,13
4768,2022-11-03,k894co178,7,6
4769,2022-11-03,m044hx777,13,10
4770,2022-11-03,m048pk198,2,2
4771,2022-11-03,m054yk47,79,56
4772,2022-11-03,m129ht98,29,24
4773,2022-11-03,m244ck38,17,13
4774,2022-11-03,m250op68,66,52
4775,2022-11-03,m460ho197,9,3
4776,2022-11-03,m482ke97,19,13
4777,2022-11-03,m629hb98,37,7
4778,2022-11-03,m663hx198,49,41
4779,2022-11-03,m666ka98,452,325
4780,2022-11-03,m707mm78,66,51
4781,2022-11-03,m719ep152,57,34
4782,2022-11-03,m973by78,41,28
4783,2022-11-03,o190yo177,4,3
4784,2022-11-03,o219ty198,428,322
4785,2022-11-03,o312hk799,59,54
4786,2022-11-03,o543mc174,7,7
4787,2022-11-03,o581kp761,4,3
4788,2022-11-03,o658po799,2,1
4789,2022-11-03,o783bh790,970,722
4790,2022-11-03,o969am198,79,61
4791,2022-11-03,p176hh198,8,8
4792,2022-11-03,p282oe198,318,258
4793,2022-11-03,p423cp74,11,11
4794,2022-11-03,p444ky777,3714,2820
4795,2022-11-03,p536kh761,8,7
4796,2022-11-03,p556to799,40,26
4797,2022-11-03,p745hb198,23,21
4798,2022-11-03,p745mh102,135,109
4799,2022-11-03,p803ee56,6,6
4800,2022-11-03,t146yc56,791,553
4801,2022-11-03,t190yp98,309,201
4802,2022-11-03,t287at177,10,9
4803,2022-11-03,t522mm797,210,124
4804,2022-11-03,t531ka77,6,6
4805,2022-11-03,t532ey797,24,18
4806,2022-11-03,t621bc39,85,60
4807,2022-11-03,t790ek761,14,6
4808,2022-11-03,t834kx124,5,2
4809,2022-11-03,t949kt78,27,23
4810,2022-11-03,x035em193,10,6
4811,2022-11-03,x085ee98,45,36
4812,2022-11-03,x242ay797,13,10
4813,2022-11-03,x302ce98,16,14
4814,2022-11-03,x304ak152,3,3
4815,2022-11-03,x444bc197,242,206
4816,2022-11-03,x630om161,13,9
4817,2022-11-03,x645ph177,31,24
4818,2022-11-03,x920mb56,2,2
4819,2022-11-03,x922mm56,3,3
4820,2022-11-03,x947yk174,25,14
4821,2022-11-03,y090oe26,300,230
4822,2022-11-03,y150op77,5,3
4823,2022-11-03,y455co750,50,40
4824,2022-11-03,y534ce24,16,12
4825,2022-11-03,y535ao47,62,40
4826,2022-11-03,y685yx174,38,9
4827,2022-11-03,y769aa178,31,24
4828,2022-11-04,a011ko790,2,2
4829,2022-11-04,a019pp186,16,14
4830,2022-11-04,a201ah761,18,8
4831,2022-11-04,a261ab198,43,33
4832,2022-11-04,a325bt198,43,30
4833,2022-11-04,a388xh122,29,23
4834,2022-11-04,a474ka159,1,1
4835,2022-11-04,a637bb178,69,44
4836,2022-11-04,a642ab136,1,1
4837,2022-11-04,a713bx790,216,185
4838,2022-11-04,a714ht38,1378,874
4839,2022-11-04,a894ep152,6,6
4840,2022-11-04,a988ao54,36,32
4841,2022-11-04,b144kh198,80,37
4842,2022-11-04,b144ko147,4,4
4843,2022-11-04,b166pe750,69,57
4844,2022-11-04,b306ab797,145,113
4845,2022-11-04,b450yk24,4,4
4846,2022-11-04,b795mc156,2,1
4847,2022-11-04,b944hx190,255,119
4848,2022-11-04,c025ex797,78,34
4849,2022-11-04,c060cp78,36,18
4850,2022-11-04,c491ab797,14,5
4851,2022-11-04,c579bc154,6,6
4852,2022-11-04,c610pp39,291,256
4853,2022-11-04,c815mp09,156,112
4854,2022-11-04,c830bm797,20,17
4855,2022-11-04,c982ec150,12,3
4856,2022-11-04,e015mt51,14,11
4857,2022-11-04,e040xk196,1,1
4858,2022-11-04,e100pe61,4,4
4859,2022-11-04,e184ph40,70,58
4860,2022-11-04,e321mx750,49,25
4861,2022-11-04,e419ac11,5,5
4862,2022-11-04,e426kh98,30,21
4863,2022-11-04,e557ox750,2,2
4864,2022-11-04,e582ob154,4,3
4865,2022-11-04,e839bh150,60,44
4866,2022-11-04,e923mo03,4,4
4867,2022-11-04,e954yh154,11,8
4868,2022-11-04,e985et124,24,21
4869,2022-11-04,h003ek178,27,25
4870,2022-11-04,h081ty93,64,52
4871,2022-11-04,h191yo26,230,202
4872,2022-11-04,h227kx62,25,21
4873,2022-11-04,h605ht102,18,6
4874,2022-11-04,h795ek47,14,12
4875,2022-11-04,k090mo777,5,1
4876,2022-11-04,k118ek18,19,5
4877,2022-11-04,k140hm198,59,46
4878,2022-11-04,k426ek199,4,3
4879,2022-11-04,k484kh98,3,3
4880,2022-11-04,k560bp799,46,18
4881,2022-11-04,k666op178,40,16
4882,2022-11-04,k725xc73,3,2
4883,2022-11-04,k784cy98,126,74
4884,2022-11-04,k828oh24,17,14
4885,2022-11-04,k894co178,5,5
4886,2022-11-04,m044hx777,18,12
4887,2022-11-04,m048pk198,6,5
4888,2022-11-04,m054yk47,98,66
4889,2022-11-04,m129ht98,34,26
4890,2022-11-04,m244ck38,12,8
4891,2022-11-04,m250op68,65,57
4892,2022-11-04,m460ho197,10,7
4893,2022-11-04,m482ke97,14,14
4894,2022-11-04,m629hb98,38,12
4895,2022-11-04,m663hx198,11,9
4896,2022-11-04,m666ka98,409,322
4897,2022-11-04,m707mm78,74,49
4898,2022-11-04,m719ep152,52,24
4899,2022-11-04,m973by78,32,25
4900,2022-11-04,o190yo177,3,1
4901,2022-11-04,o219ty198,366,260
4902,2022-11-04,o312hk799,35,34
4903,2022-11-04,o386bt40,2,2
4904,2022-11-04,o543mc174,8,8
4905,2022-11-04,o581kp761,5,5
4906,2022-11-04,o658po799,6,6
4907,2022-11-04,o783bh790,1139,798
4908,2022-11-04,o969am198,57,41
4909,2022-11-04,p176hh198,18,15
4910,2022-11-04,p282oe198,266,231
4911,2022-11-04,p423cp74,8,8
4912,2022-11-04,p444ky777,2093,1547
4913,2022-11-04,p556to799,30,27
4914,2022-11-04,p745hb198,23,18
4915,2022-11-04,p745mh102,96,75
4916,2022-11-04,p803ee56,7,7
4917,2022-11-04,t146yc56,769,556
4918,2022-11-04,t190yp98,168,119
4919,2022-11-04,t287at177,17,16
4920,2022-11-04,t522mm797,136,105
4921,2022-11-04,t531ka77,6,6
4922,2022-11-04,t532ey797,18,13
4923,2022-11-04,t621bc39,77,49
4924,2022-11-04,t790ek761,3,3
4925,2022-11-04,t949kt78,50,22
4926,2022-11-04,x035em193,19,8
4927,2022-11-04,x085ee98,46,31
4928,2022-11-04,x242ay797,12,8
4929,2022-11-04,x302ce98,15,8
4930,2022-11-04,x304ak152,2,2
4931,2022-11-04,x444bc197,201,165
4932,2022-11-04,x630om161,19,18
4933,2022-11-04,x645ph177,33,19
4934,2022-11-04,x920mb56,8,7
4935,2022-11-04,x922mm56,4,4
4936,2022-11-04,x947yk174,32,16
4937,2022-11-04,y090oe26,281,211
4938,2022-11-04,y199yc777,1,1
4939,2022-11-04,y455co750,32,31
4940,2022-11-04,y534ce24,18,15
4941,2022-11-04,y535ao47,70,42
4942,2022-11-04,y685yx174,17,4
4943,2022-11-04,y769aa178,23,22
4944,2022-11-05,a011ko790,2,2
4945,2022-11-05,a019pp186,11,9
4946,2022-11-05,a201ah761,2,2
4947,2022-11-05,a261ab198,51,42
4948,2022-11-05,a307hk156,1,1
4949,2022-11-05,a325bt198,12,12
4950,2022-11-05,a388xh122,37,27
4951,2022-11-05,a474ka159,2,2
4952,2022-11-05,a637bb178,79,50
4953,2022-11-05,a642ab136,2,2
4954,2022-11-05,a713bx790,179,150
4955,2022-11-05,a714ht38,1438,878
4956,2022-11-05,a894ep152,10,6
4957,2022-11-05,a988ao54,27,25
4958,2022-11-05,b144kh198,75,44
4959,2022-11-05,b144ko147,3,3
4960,2022-11-05,b166pe750,50,46
4961,2022-11-05,b306ab797,124,108
4962,2022-11-05,b450yk24,1,1
4963,2022-11-05,b795mc156,1,1
4964,2022-11-05,b944hx190,203,89
4965,2022-11-05,c025ex797,64,29
4966,2022-11-05,c060cp78,18,14
4967,2022-11-05,c491ab797,3,3
4968,2022-11-05,c579bc154,11,8
4969,2022-11-05,c610pp39,289,250
4970,2022-11-05,c815mp09,108,87
4971,2022-11-05,c830bm797,10,8
4972,2022-11-05,c982ec150,11,5
4973,2022-11-05,e015mt51,22,11
4974,2022-11-05,e040xk196,2,2
4975,2022-11-05,e100pe61,1,1
4976,2022-11-05,e184ph40,87,69
4977,2022-11-05,e321mx750,39,34
4978,2022-11-05,e419ac11,13,12
4979,2022-11-05,e426kh98,18,15
4980,2022-11-05,e557ox750,2,2
4981,2022-11-05,e582ob154,1,1
4982,2022-11-05,e839bh150,48,34
4983,2022-11-05,e923mo03,8,2
4984,2022-11-05,e954yh154,2,2
4985,2022-11-05,e985et124,18,13
4986,2022-11-05,h003ek178,18,17
4987,2022-11-05,h081ty93,85,64
4988,2022-11-05,h191yo26,257,208
4989,2022-11-05,h227kx62,12,12
4990,2022-11-05,h605ht102,6,6
4991,2022-11-05,h795ek47,25,21
4992,2022-11-05,k090mo777,5,5
4993,2022-11-05,k118ek18,5,4
4994,2022-11-05,k140hm198,56,47
4995,2022-11-05,k426ek199,6,6
4996,2022-11-05,k484kh98,4,4
4997,2022-11-05,k560bp799,33,9
4998,2022-11-05,k666op178,34,9
4999,2022-11-05,k725xc73,7,4
5000,2022-11-05,k784cy98,124,68
5001,2022-11-05,k828oh24,13,11
5002,2022-11-05,k894co178,2,2
5003,2022-11-05,m044hx777,32,20
5004,2022-11-05,m048pk198,5,4
5005,2022-11-05,m054yk47,66,49
5006,2022-11-05,m129ht98,23,18
5007,2022-11-05,m244ck38,10,10
5008,2022-11-05,m250op68,74,62
5009,2022-11-05,m260kh18,1,1
5010,2022-11-05,m460ho197,5,5
5011,2022-11-05,m482ke97,9,9
5012,2022-11-05,m629hb98,25,2
5013,2022-11-05,m663hx198,6,5
5014,2022-11-05,m666ka98,337,240
5015,2022-11-05,m707mm78,76,54
5016,2022-11-05,m719ep152,50,23
5017,2022-11-05,m973by78,19,12
5018,2022-11-05,o190yo177,3,2
5019,2022-11-05,o219ty198,255,181
5020,2022-11-05,o312hk799,23,20
5021,2022-11-05,o386bt40,2,2
5022,2022-11-05,o543mc174,5,5
5023,2022-11-05,o581kp761,2,2
5024,2022-11-05,o658po799,6,6
5025,2022-11-05,o783bh790,1245,906
5026,2022-11-05,o969am198,71,48
5027,2022-11-05,p176hh198,13,13
5028,2022-11-05,p282oe198,234,203
5029,2022-11-05,p423cp74,19,15
5030,2022-11-05,p444ky777,2026,1539
5031,2022-11-05,p536kh761,8,5
5032,2022-11-05,p556to799,16,13
5033,2022-11-05,p745hb198,20,15
5034,2022-11-05,p745mh102,123,90
5035,2022-11-05,p803ee56,6,4
5036,2022-11-05,t146yc56,807,567
5037,2022-11-05,t190yp98,126,73
5038,2022-11-05,t287at177,13,13
5039,2022-11-05,t522mm797,90,81
5040,2022-11-05,t531ka77,12,4
5041,2022-11-05,t532ey797,17,14
5042,2022-11-05,t621bc39,62,35
5043,2022-11-05,t790ek761,6,3
5044,2022-11-05,t834kx124,1,1
5045,2022-11-05,t949kt78,17,13
5046,2022-11-05,x035em193,12,10
5047,2022-11-05,x085ee98,43,27
5048,2022-11-05,x242ay797,13,10
5049,2022-11-05,x302ce98,10,8
5050,2022-11-05,x304ak152,3,3
5051,2022-11-05,x444bc197,163,139
5052,2022-11-05,x630om161,17,15
5053,2022-11-05,x645ph177,11,10
5054,2022-11-05,x920mb56,9,6
5055,2022-11-05,x922mm56,1,1
5056,2022-11-05,x947yk174,17,7
5057,2022-11-05,y090oe26,246,193
5058,2022-11-05,y150op77,2,2
5059,2022-11-05,y199yc777,1,1
5060,2022-11-05,y455co750,27,24
5061,2022-11-05,y534ce24,9,9
5062,2022-11-05,y535ao47,45,31
5063,2022-11-05,y685yx174,6,6
5064,2022-11-05,y769aa178,24,20
5065,2022-11-06,a019pp186,12,8
5066,2022-11-06,a201ah761,10,8
5067,2022-11-06,a261ab198,46,37
5068,2022-11-06,a325bt198,11,10
5069,2022-11-06,a388xh122,35,27
5070,2022-11-06,a474ka159,1,1
5071,2022-11-06,a637bb178,64,35
5072,2022-11-06,a642ab136,2,2
5073,2022-11-06,a713bx790,182,163
5074,2022-11-06,a714ht38,1386,887
5075,2022-11-06,a894ep152,10,7
